rfr_id,INCIDENT_NUMBER,UCR_CATEGORY
6848,80-11-104166,Wpns Law Violation
6849,80-11-104166,Wpns Law Violation
6850,80-11-014240,Narcotics
6851,80-16-095605,Wpns Law Violation
6852,80-11-084277,Wpns Law Violation
6853,80-14-001471,Narcotics
6854,80-12-070059,Aggravated Assault
6855,80-17-009059,Stolen Property
6856,80-16-031161,Narcotics
6857,80-10-042048,Simple Assault
6858,80-17-012265,Vandalism
6859,80-17-012265,Vandalism
6860,80-14-013516,Narcotics
6861,80-16-065950,Narcotics
6862,80-14-078043,Wpns Law Violation
6863,80-15-006710,Narcotics
6864,80-15-040908,Aggravated Assault
6865,80-13-070199,Wpns Law Violation
6866,80-15-066492,Wpns Law Violation
6867,80-14-024543,Counterfeiting
6868,80-16-083450,Wpns Law Violation
6869,80-16-057395,Narcotics
6870,80-17-014942,Narcotics
6871,80-14-000303,Aggravated Assault
6872,80-16-067915,Aggravated Assault
6873,80-14-029500,Wpns Law Violation
6874,80-15-055812,Narcotics Equip
6875,80-16-079544,Aggravated Assault
6876,80-14-023658,Stolen Property
6877,80-11-033253,Intimidation
6878,80-17-002739,Narcotics
6879,80-17-002739,Narcotics
6880,80-15-056922,Wpns Law Violation
6881,80-11-035754,Wpns Law Violation
6882,80-12-007208,Wpns Law Violation
6883,80-12-007208,Wpns Law Violation
6884,80-10-058047,Narcotics
6885,80-10-058047,Narcotics
6886,80-10-062415,Narcotics
6887,80-10-062415,Narcotics
6888,80-15-005831,Aggravated Assault
6889,80-15-005831,Aggravated Assault
6890,80-15-005831,Aggravated Assault
6891,80-15-005831,Aggravated Assault
6892,80-17-004747,Wpns Law Violation
6893,80-13-007467,Narcotics
6894,80-17-003766,Wpns Law Violation
6895,80-15-056942,Burglary
6896,80-14-069870,Aggravated Assault
6897,80-12-009242,Narcotics
6898,80-13-086429,Wpns Law Violation
6899,80-14-044450,Narcotics
6900,80-13-012802,Narcotics
6901,80-15-042887,Narcotics
6902,80-15-042887,Narcotics
6903,80-15-044461,Wpns Law Violation
6904,80-14-018437,Wpns Law Violation
6905,80-12-052363,Robbery
6906,80-12-070825,Narcotics
6907,80-14-030017,Aggravated Assault
6908,80-14-035509,Robbery
6909,80-14-045293,Aggravated Assault
6910,80-14-051007,Stolen Property
6911,80-15-076032,Narcotics
6912,80-15-040647,Wpns Law Violation
6913,80-15-076032,Narcotics
6914,80-15-076032,Narcotics
6915,80-15-076032,Narcotics
6916,80-14-055544,Robbery
6917,80-15-076084,Wpns Law Violation
6918,80-16-040965,Aggravated Assault
6919,80-15-084326,Wpns Law Violation
6920,80-16-048498,Wpns Law Violation
6921,80-14-079214,Narcotics
6922,80-15-055289,Robbery
6923,80-15-009069,Wpns Law Violation
6924,80-11-055132,Robbery
6925,80-16-012624,Wpns Law Violation
6926,80-16-012624,Wpns Law Violation
6927,80-12-075746,Wpns Law Violation
6928,80-13-081413,Narcotics
6929,80-13-081413,Narcotics
6930,80-16-082504,Wpns Law Violation
6931,80-13-051041,Narcotics
6932,80-12-052363,Robbery
6933,80-15-020938,Wpns Law Violation
6934,80-16-048788,Wpns Law Violation
6935,80-17-005927,Wpns Law Violation
6936,80-12-091382,Wpns Law Violation
6937,80-13-016545,Aggravated Assault
6938,80-13-068214,Wpns Law Violation
6939,80-13-068214,Wpns Law Violation
6940,80-14-056336,Burglary
6941,80-14-081425,Wpns Law Violation
6942,80-14-081738,Wpns Law Violation
6943,80-16-029900,Burglary
6944,80-15-105022,Aggravated Assault
6945,80-14-030234,Aggravated Assault
6946,80-15-016188,Stolen Property
6947,80-16-098290,Narcotics
6948,80-16-098290,Narcotics
6949,80-15-005810,Counterfeiting
6950,80-16-050936,Wpns Law Violation
6951,80-16-083450,Wpns Law Violation
6952,80-15-040531,Simple Assault
6953,80-16-092951,Aggravated Assault
6954,80-16-089881,Narcotics
6955,80-10-015707,Narcotics
6956,80-14-090891,Wpns Law Violation
6957,80-10-094147,Aggravated Assault
6958,80-10-026483,Wpns Law Violation
6959,80-12-088951,Wpns Law Violation
6960,80-10-095475,Robbery
6961,80-13-052721,Narcotics
6962,80-15-020938,Wpns Law Violation
6963,80-15-033071,Wpns Law Violation
6964,80-12-052363,Robbery
6965,80-15-020938,Wpns Law Violation
6966,80-13-052721,Narcotics
6967,80-10-082931,Robbery
6968,80-12-050934,Wpns Law Violation
6969,80-16-050626,Wpns Law Violation
6970,80-14-097900,Wpns Law Violation
6971,80-13-052721,Narcotics
6972,80-15-020938,Wpns Law Violation
6973,80-13-081691,Narcotics
6974,80-11-096994,Wpns Law Violation
6975,80-16-072774,Intimidation
6976,80-16-024946,Narcotics
6977,80-16-024946,Narcotics
6978,80-16-009446,Forcible Rape
6979,80-16-040965,Aggravated Assault
6980,80-15-016188,Stolen Property
6981,80-15-016188,Stolen Property
6982,80-16-072606,Aggravated Assault
6983,80-16-072606,Aggravated Assault
6984,80-16-072606,Aggravated Assault
6985,80-16-079374,Narcotics
6986,80-16-079374,Narcotics
6987,80-16-069650,Stolen Property
6988,80-16-069650,Stolen Property
6989,80-14-077692,Stolen Property
6990,80-14-077692,Stolen Property
6991,80-14-079889,Wpns Law Violation
6992,80-14-079799,Wpns Law Violation
6993,80-12-087476,Robbery
6994,80-12-005611,Wpns Law Violation
6995,80-14-081738,Wpns Law Violation
6996,80-13-040936,Aggravated Assault
6997,80-16-065950,Narcotics
6998,80-10-000781,Robbery
6999,80-10-000781,Robbery
7000,80-11-005586,Burglary
7001,80-10-074692,Aggravated Assault
7002,80-10-029313,Wpns Law Violation
7003,80-10-017394,Aggravated Assault
7004,80-11-061824,Intimidation
7005,80-15-009069,Wpns Law Violation
7006,80-12-016178,Narcotics
7007,80-13-016545,Aggravated Assault
7008,80-13-016545,Aggravated Assault
7009,80-14-018898,Narcotics
7010,80-14-018898,Narcotics
7011,80-10-015707,Narcotics
7012,80-10-017570,Robbery
7013,80-14-094337,Aggravated Assault
7014,80-14-046416,Narcotics
7015,80-14-046416,Narcotics
7016,80-14-084850,Aggravated Assault
7017,80-10-028534,Wpns Law Violation
7018,80-13-090003,Burglary
7019,80-13-091219,Narcotics
7020,80-13-091219,Narcotics
7021,80-16-004536,Wpns Law Violation
7022,80-16-072287,Wpns Law Violation
7023,80-13-081691,Narcotics
7024,80-16-072287,Wpns Law Violation
7025,80-10-052019,Wpns Law Violation
7026,80-11-055584,Wpns Law Violation
7027,80-16-004536,Wpns Law Violation
7028,80-10-024123,Wpns Law Violation
7029,80-16-015060,Wpns Law Violation
7030,80-10-082931,Robbery
7031,80-16-096192,Aggravated Assault
7032,80-12-068858,Wpns Law Violation
7033,80-12-098686,Narcotics
7034,80-16-101149,Simple Assault
7035,80-12-032176,Narcotics
7036,80-11-075250,Wpns Law Violation
7037,80-12-073304,Wpns Law Violation
7038,80-16-065950,Narcotics
7039,80-16-105229,Aggravated Assault
7040,80-16-105229,Aggravated Assault
7041,80-16-105229,Aggravated Assault
7042,80-17-008545,Wpns Law Violation
7043,80-14-014665,Narcotics
7044,80-17-004505,Wpns Law Violation
7045,80-14-058287,Robbery
7046,80-11-051561,Wpns Law Violation
7047,80-11-055299,Wpns Law Violation
7048,80-14-032487,Wpns Law Violation
7049,80-14-032487,Wpns Law Violation
7050,80-16-048877,Robbery
7051,80-16-048877,Robbery
7052,80-17-012491,Stolen Property
7053,80-13-093423,Narcotics
7054,80-12-014633,Stolen Property
7055,80-13-006299,Narcotics
7056,80-11-059032,Wpns Law Violation
7057,80-15-064663,Wpns Law Violation
7058,80-15-064663,Wpns Law Violation
7059,80-14-012504,Narcotics
7060,80-15-033755,Wpns Law Violation
7061,80-14-052459,Wpns Law Violation
7062,80-14-077482,Wpns Law Violation
7063,80-10-068063,Robbery
7064,80-16-063364,Aggravated Assault
7065,80-16-063364,Aggravated Assault
7066,80-16-063364,Aggravated Assault
7067,80-16-078761,Wpns Law Violation
7068,80-13-033236,Narcotics
7069,80-10-073154,Narcotics
7070,80-16-100133,Aggravated Assault
7071,80-15-092802,Wpns Law Violation
7072,80-16-017047,Intimidation
7073,80-11-014240,Narcotics
7074,80-10-082931,Robbery
7075,80-17-011732,Narcotics
7076,80-12-070825,Narcotics
7077,80-12-013281,Wpns Law Violation
7078,80-17-007159,Narcotics
7079,80-17-007159,Narcotics
7080,80-17-007159,Narcotics
7081,80-17-007159,Narcotics
7082,80-11-083464,Aggravated Assault
7083,80-16-051583,Aggravated Assault
7084,80-16-011115,Narcotics
7085,80-16-051583,Aggravated Assault
7086,80-14-030234,Aggravated Assault
7087,80-12-077821,Robbery
7088,80-13-018443,Vandalism
7089,80-16-052974,Wpns Law Violation
7090,80-17-007236,Narcotics
7091,80-17-007236,Narcotics
7092,80-14-095339,Theft Other
7093,80-13-076499,Aggravated Assault
7094,80-10-070300,Fraud Impersonation
7095,80-15-059754,Narcotics
7096,80-13-021135,Aggravated Assault
7097,80-11-009159,Narcotics
7098,80-11-009159,Narcotics
7099,80-11-009159,Narcotics
7100,80-15-053299,Wpns Law Violation
7101,80-16-028476,Stolen Property
7102,80-15-082723,Narcotics
7103,80-16-017929,Robbery
7104,80-17-006039,Aggravated Assault
7105,80-11-100969,Wpns Law Violation
7106,80-16-102348,Narcotics
7107,80-14-094647,Narcotics
7108,80-16-011377,Aggravated Assault
7109,80-13-014188,Wpns Law Violation
7110,80-14-096837,Wpns Law Violation
7111,80-12-087370,Forcible Rape
7112,80-16-098446,Narcotics
7113,80-12-091629,Aggravated Assault
7114,80-10-076928,Narcotics
7115,80-13-004535,Aggravated Assault
7116,80-12-028273,Wpns Law Violation
7117,80-11-020420,Aggravated Assault
7118,80-14-030234,Aggravated Assault
7119,80-14-030234,Aggravated Assault
7120,80-14-030234,Aggravated Assault
7121,80-14-030234,Aggravated Assault
7122,80-11-089074,Wpns Law Violation
7123,80-13-064243,Stolen Property
7124,80-12-054948,Narcotics
7125,80-14-047747,Accidental Shooting
7126,80-15-030710,Wpns Law Violation
7127,80-15-030710,Wpns Law Violation
7128,80-14-017356,Narcotics
7129,80-14-017356,Narcotics
7130,80-10-014259,Narcotics
7131,80-10-014259,Narcotics
7132,80-12-039900,Aggravated Assault
7133,80-10-057789,Wpns Law Violation
7134,80-15-093734,Narcotics
7135,80-15-093734,Narcotics
7136,80-15-093734,Narcotics
7137,80-14-035326,Intimidation
7138,80-15-013203,Narcotics
7139,80-15-013203,Narcotics
7140,80-11-020420,Aggravated Assault
7141,80-15-013203,Narcotics
7142,80-15-013203,Narcotics
7143,80-12-087156,Narcotics
7144,80-15-020136,Wpns Law Violation
7145,80-16-079123,Wpns Law Violation
7146,80-15-004624,Wpns Law Violation
7147,80-15-004624,Wpns Law Violation
7148,80-12-032176,Narcotics
7149,80-15-025656,Wpns Law Violation
7150,80-11-029002,Wpns Law Violation
7151,80-15-008775,Aggravated Assault
7152,80-15-008775,Aggravated Assault
7153,80-16-106571,Narcotics
7154,80-16-106571,Narcotics
7155,80-16-106571,Narcotics
7156,80-16-106571,Narcotics
7157,80-16-106571,Narcotics
7158,80-16-106571,Narcotics
7159,80-16-073413,Aggravated Assault
7160,80-12-025419,Narcotics
7161,80-14-024543,Counterfeiting
7162,80-14-028310,Aggravated Assault
7163,80-14-028310,Aggravated Assault
7164,80-14-028310,Aggravated Assault
7165,80-14-028310,Aggravated Assault
7166,80-14-073828,Narcotics
7167,80-14-073828,Narcotics
7168,80-14-073828,Narcotics
7169,80-16-027431,Narcotics
7170,80-14-065576,Wpns Law Violation
7171,80-14-065576,Wpns Law Violation
7172,80-16-037378,Wpns Law Violation
7173,80-16-037378,Wpns Law Violation
7174,80-10-093258,Wpns Law Violation
7175,80-10-093258,Wpns Law Violation
7176,80-12-080489,Wpns Law Violation
7177,80-11-033253,Intimidation
7178,80-14-056044,Robbery
7179,80-14-025039,Aggravated Assault
7180,80-14-029500,Wpns Law Violation
7181,80-17-007236,Narcotics
7182,80-14-030017,Aggravated Assault
7183,80-13-027664,Aggravated Assault
7184,80-14-094647,Narcotics
7185,80-11-089851,Aggravated Assault
7186,80-14-046818,Stolen Property
7187,80-13-014188,Wpns Law Violation
7188,80-14-017222,Aggravated Assault
7189,80-16-059160,Narcotics
7190,80-16-059160,Narcotics
7191,80-16-059160,Narcotics
7192,80-16-098446,Narcotics
7193,80-14-055544,Robbery
7194,80-14-025039,Aggravated Assault
7195,80-13-027463,Narcotics
7196,80-13-027463,Narcotics
7197,80-16-063364,Aggravated Assault
7198,80-10-073154,Narcotics
7199,80-16-015125,Aggravated Assault
7200,80-16-063564,Burglary
7201,80-12-032175,Burglary
7202,80-12-032175,Burglary
7203,80-12-032175,Burglary
7204,80-13-073673,Wpns Law Violation
7205,80-11-050611,Wpns Law Violation
7206,80-17-012265,Vandalism
7207,80-17-012265,Vandalism
7208,80-16-078599,Wpns Law Violation
7209,80-11-005611,Intimidation
7210,80-10-043286,Wpns Law Violation
7211,80-16-049664,All Other Offenses
7212,80-16-029712,Robbery
7213,80-13-078884,Wpns Law Violation
7214,80-12-059861,Aggravated Assault
7215,80-11-020420,Aggravated Assault
7216,80-14-066447,Wpns Law Violation
7217,80-14-067589,Wpns Law Violation
7218,80-15-052417,Stolen Property
7219,80-17-005893,Stolen Property
7220,80-15-103038,Bribery
7221,80-16-105424,Wpns Law Violation
7222,80-15-044765,Wpns Law Violation
7223,80-16-043546,Accidental Shooting
7224,80-15-063389,Wpns Law Violation
7225,80-15-021916,Wpns Law Violation
7226,80-16-089881,Narcotics
7227,80-16-089881,Narcotics
7228,80-16-089881,Narcotics
7229,80-15-032444,Wpns Law Violation
7230,80-16-089881,Narcotics
7231,80-16-089881,Narcotics
7232,80-16-015913,Aggravated Assault
7233,80-12-049235,Narcotics
7234,80-14-045098,Aggravated Assault
7235,80-16-030614,Narcotics
7236,80-15-042887,Narcotics
7237,80-15-083579,Robbery
7238,80-16-110670,Aggravated Assault
7239,80-15-055822,Wpns Law Violation
7240,80-15-056929,Narcotics
7241,80-15-076084,Wpns Law Violation
7242,80-16-046619,Wpns Law Violation
7243,80-15-086279,Wpns Law Violation
7244,80-15-064575,Wpns Law Violation
7245,80-10-066011,Wpns Law Violation
7246,80-15-106533,Robbery
7247,80-15-106533,Robbery
7248,80-15-106533,Robbery
7249,80-11-029936,Narcotics
7250,80-11-029936,Narcotics
7251,80-15-015451,Aggravated Assault
7252,80-14-048766,Wpns Law Violation
7253,80-12-049235,Narcotics
7254,80-12-049235,Narcotics
7255,80-14-053094,Narcotics
7256,80-15-049290,Wpns Law Violation
7257,80-13-078744,Wpns Law Violation
7258,80-16-068349,Aggravated Assault
7259,80-14-058865,Wpns Law Violation
7260,80-15-103148,Aggravated Assault
7261,80-14-053094,Narcotics
7262,80-13-083202,Wpns Law Violation
7263,80-12-049235,Narcotics
7264,80-16-047316,Narcotics
7265,80-14-051099,Wpns Law Violation
7266,80-13-017707,Wpns Law Violation
7267,80-17-007159,Narcotics
7268,80-10-061697,Narcotics
7269,80-14-016193,Wpns Law Violation
7270,80-13-017707,Wpns Law Violation
7271,80-14-025160,Simple Assault
7272,80-11-031980,Aggravated Assault
7273,80-10-061697,Narcotics
7274,80-13-078495,Robbery
7275,80-17-007159,Narcotics
7276,80-16-020958,Narcotics
7277,80-15-096944,Wpns Law Violation
7278,80-14-025160,Simple Assault
7279,80-10-061697,Narcotics
7280,80-13-078495,Robbery
7281,80-17-007159,Narcotics
7282,80-16-002945,Aggravated Assault
7283,80-14-030290,Theft Other
7284,80-14-047678,Aggravated Assault
7285,80-14-032059,Family Offenses
7286,80-16-002945,Aggravated Assault
7287,80-17-007159,Narcotics
7288,80-14-047693,Wpns Law Violation
7289,80-12-091873,Wpns Law Violation
7290,80-12-009242,Narcotics
7291,80-14-052937,Burglary
7292,80-16-002945,Aggravated Assault
7293,80-14-032487,Wpns Law Violation
7294,80-17-007159,Narcotics
7295,80-15-103971,Wpns Law Violation
7296,80-14-032487,Wpns Law Violation
7297,80-11-031980,Aggravated Assault
7298,80-14-059753,Aggravated Assault
7299,80-11-018778,All Other Offenses
7300,80-16-081995,Wpns Law Violation
7301,80-15-103971,Wpns Law Violation
7302,80-16-002945,Aggravated Assault
7303,80-16-092951,Aggravated Assault
7304,80-11-031980,Aggravated Assault
7305,80-11-084927,Burglary
7306,80-15-105952,Wpns Law Violation
7307,80-11-095821,Aggravated Assault
7308,80-14-079214,Narcotics
7309,80-11-055132,Robbery
7310,80-14-007397,Stolen Property
7311,80-14-007397,Stolen Property
7312,80-15-027431,Wpns Law Violation
7313,80-13-027056,Robbery
7314,80-11-055132,Robbery
7315,80-15-017597,Narcotics
7316,80-15-102170,Wpns Law Violation
7317,80-17-013445,Wpns Law Violation
7318,80-13-077995,Wpns Law Violation
7319,80-14-002702,Stolen Property
7320,80-11-064131,Stolen Property
7321,80-16-038507,Wpns Law Violation
7322,80-15-097816,Wpns Law Violation
7323,80-16-071363,Aggravated Assault
7324,80-16-071363,Aggravated Assault
7325,80-17-006070,Narcotics
7326,80-15-104422,Wpns Law Violation
7327,80-16-089357,Narcotics
7328,80-16-090635,Wpns Law Violation
7329,80-16-090557,Robbery
7330,80-16-090557,Robbery
7331,80-17-001659,Wpns Law Violation
7332,80-16-084859,Wpns Law Violation
7333,80-16-108474,Stolen Property
7334,80-15-016188,Stolen Property
7335,80-15-063110,Wpns Law Violation
7336,80-16-050936,Wpns Law Violation
7337,80-17-010862,Aggravated Assault
7338,80-16-024581,Wpns Law Violation
7339,80-16-105152,Narcotics
7340,80-15-047494,Aggravated Assault
7341,80-14-065384,Aggravated Assault
7342,80-15-035509,Wpns Law Violation
7343,80-14-021338,Robbery
7344,80-11-086917,Robbery
7345,80-11-021323,Wpns Law Violation
7346,80-11-021323,Wpns Law Violation
7347,80-14-073468,Stolen Property
7348,80-16-063874,Wpns Law Violation
7349,80-13-037115,Narcotics
7350,80-10-020800,Aggravated Assault
7351,80-10-034100,Aggravated Assault
7352,80-13-034425,Wpns Law Violation
7353,80-14-091998,Theft Other
7354,80-10-073422,Narcotics
7355,80-15-053624,Wpns Law Violation
7356,80-14-077674,Narcotics
7357,80-10-021996,Wpns Law Violation
7358,80-13-009884,Theft Fr Vend Machine
7359,80-14-078698,Wpns Law Violation
7360,80-10-073422,Narcotics
7361,80-10-023881,Aggravated Assault
7362,80-16-076174,Shoplifting
7363,80-12-005021,Wpns Law Violation
7364,80-10-085724,Vandalism
7365,80-15-053624,Wpns Law Violation
7366,80-14-058837,Aggravated Assault
7367,80-10-026297,Narcotics
7368,80-12-005021,Wpns Law Violation
7369,80-12-005336,Narcotics
7370,80-10-052359,Wpns Law Violation
7371,80-10-064149,All Other Offenses
7372,80-17-004209,Aggravated Assault
7373,80-10-050009,Robbery
7374,80-16-001210,Wpns Law Violation
7375,80-16-052974,Wpns Law Violation
7376,80-10-065832,Theft Other
7377,80-16-004678,Fraud Credit Card/atm
7378,80-15-022222,Robbery
7379,80-10-050009,Robbery
7380,80-14-036231,Stolen Property
7381,80-11-027504,Narcotics
7382,80-16-004678,Fraud Credit Card/atm
7383,80-10-081688,Simple Assault
7384,80-15-022748,Injured Person Report
7385,80-14-036231,Stolen Property
7386,80-14-058280,Wpns Law Violation
7387,80-16-016283,Wpns Law Violation
7388,80-10-097010,Aggravated Assault
7389,80-10-065832,Theft Other
7390,80-14-058280,Wpns Law Violation
7391,80-14-027023,Narcotics
7392,80-15-021446,Stolen Property
7393,80-10-065832,Theft Other
7394,80-10-095475,Robbery
7395,80-10-097010,Aggravated Assault
7396,80-14-082261,Narcotics
7397,80-14-027023,Narcotics
7398,80-10-097563,All Other Offenses
7399,80-14-044488,Stolen Property
7400,80-10-097563,All Other Offenses
7401,80-16-078599,Wpns Law Violation
7402,80-11-046424,Robbery
7403,80-14-027023,Narcotics
7404,80-15-026821,Wpns Law Violation
7405,80-12-019569,Wpns Law Violation
7406,80-11-086917,Robbery
7407,80-16-030338,Stolen Property
7408,80-15-022593,Wpns Law Violation
7409,80-11-056520,Aggravated Assault
7410,80-12-039753,Burglary
7411,80-13-039458,Robbery
7412,80-16-012315,Stolen Property
7413,80-11-009228,Narcotics
7414,80-15-036277,Wpns Law Violation
7415,80-11-050567,Wpns Law Violation
7416,80-12-046958,Robbery
7417,80-16-030900,Wpns Law Violation
7418,80-15-036689,Wpns Law Violation
7419,80-15-028432,Wpns Law Violation
7420,80-11-050567,Wpns Law Violation
7421,80-16-042924,Aggravated Assault
7422,80-12-046958,Robbery
7423,80-16-033308,All Other Offenses
7424,80-16-033308,All Other Offenses
7425,80-16-037845,Auto Theft
7426,80-16-041480,Simple Assault
7427,80-16-042073,Aggravated Assault
7428,80-16-042073,Aggravated Assault
7429,80-16-037845,Auto Theft
7430,80-16-057649,Wpns Law Violation
7431,80-16-057649,Wpns Law Violation
7432,80-16-079795,Wpns Law Violation
7433,80-16-084501,Aggravated Assault
7434,80-16-094418,Aggravated Assault
