dr_id,INCIDENT_NUMBER,LMPD_DIVISION
71078,80-16-037164,1ST DIVISION
71079,80-16-036609,2ND DIVISION
71080,80-16-037177,7TH DIVISION
71081,80-16-037179,8TH DIVISION
71082,80-16-037188,7TH DIVISION
71083,80-16-037216,8TH DIVISION
71084,80-16-037218,8TH DIVISION
71085,80-16-037227,1ST DIVISION
71086,80-16-037187,1ST DIVISION
71087,80-16-037239,7TH DIVISION
71088,80-16-037255,4TH DIVISION
71089,80-16-037217,2ND DIVISION
71090,80-16-037267,8TH DIVISION
71091,80-16-037144,7TH DIVISION
71092,80-16-037273,1ST DIVISION
71093,80-16-035978,4TH DIVISION
71094,80-16-037276,6TH DIVISION
71095,80-16-034591,8TH DIVISION
71096,80-16-033673,7TH DIVISION
71097,80-16-049003,2ND DIVISION
71098,80-16-048140,6TH DIVISION
71099,80-16-049012,4TH DIVISION
71100,80-16-049040,4TH DIVISION
71101,80-16-049030,2ND DIVISION
71102,80-16-049059,7TH DIVISION
71103,80-16-049006,5TH DIVISION
71104,80-16-049094,3RD DIVISION
71105,80-16-049104,1ST DIVISION
71106,80-16-047404,1ST DIVISION
71107,80-16-049092,3RD DIVISION
71108,80-16-049100,3RD DIVISION
71109,80-16-049099,3RD DIVISION
71110,80-16-049084,4TH DIVISION
71111,80-16-049152,6TH DIVISION
71112,80-16-049123,8TH DIVISION
71113,80-16-047310,6TH DIVISION
71114,80-16-049175,8TH DIVISION
71115,80-16-049154,5TH DIVISION
71116,80-16-049181,4TH DIVISION
71117,80-16-037015,8TH DIVISION
71118,80-16-037017,2ND DIVISION
71119,80-16-037007,2ND DIVISION
71120,80-16-037004,8TH DIVISION
71121,80-16-036725,4TH DIVISION
71122,80-16-037024,8TH DIVISION
71123,80-16-037026,4TH DIVISION
71124,80-16-036084,2ND DIVISION
71125,80-16-036105,1ST DIVISION
71126,80-16-036716,6TH DIVISION
71127,80-16-036767,8TH DIVISION
71128,80-16-036392,8TH DIVISION
71129,80-16-036633,4TH DIVISION
71130,80-16-036999,8TH DIVISION
71131,80-16-037003,5TH DIVISION
71132,80-16-037014,4TH DIVISION
71133,80-16-037034,4TH DIVISION
71134,80-16-036043,4TH DIVISION
71135,80-16-036578,3RD DIVISION
71136,80-16-037039,4TH DIVISION
71137,80-16-036291,1ST DIVISION
71138,80-16-037051,4TH DIVISION
71139,80-16-036291,1ST DIVISION
71140,80-16-037066,4TH DIVISION
71141,80-16-035840,5TH DIVISION
71142,80-16-036350,2ND DIVISION
71143,80-16-037071,1ST DIVISION
71144,80-16-037083,7TH DIVISION
71145,80-16-036309,6TH DIVISION
71146,80-16-036310,6TH DIVISION
71147,80-16-036349,6TH DIVISION
71148,80-16-036372,6TH DIVISION
71149,80-16-037094,7TH DIVISION
71150,80-16-036529,4TH DIVISION
71151,80-16-049097,2ND DIVISION
71152,80-16-049106,7TH DIVISION
71153,80-16-049127,7TH DIVISION
71154,80-16-049129,6TH DIVISION
71155,80-16-049129,6TH DIVISION
71156,80-16-049136,2ND DIVISION
71157,80-16-049130,4TH DIVISION
71158,80-16-049130,4TH DIVISION
71159,80-16-048869,2ND DIVISION
71160,80-16-049147,3RD DIVISION
71161,80-16-049168,1ST DIVISION
71162,80-16-049185,3RD DIVISION
71163,80-16-035833,1ST DIVISION
71164,80-16-037018,4TH DIVISION
71165,80-16-035759,7TH DIVISION
71166,80-16-036285,3RD DIVISION
71167,80-16-037041,3RD DIVISION
71168,80-16-035579,2ND DIVISION
71169,80-16-036570,4TH DIVISION
71170,80-16-036294,1ST DIVISION
71171,80-16-036294,1ST DIVISION
71172,80-16-036547,3RD DIVISION
71173,80-16-037009,3RD DIVISION
71174,80-16-036981,3RD DIVISION
71175,80-16-036997,6TH DIVISION
71176,80-16-037019,8TH DIVISION
71177,80-16-037018,4TH DIVISION
71178,80-16-036989,5TH DIVISION
71179,80-16-037033,5TH DIVISION
71180,80-16-036737,4TH DIVISION
71181,80-16-037042,4TH DIVISION
71182,80-16-036917,1ST DIVISION
71183,80-16-036294,1ST DIVISION
71184,80-16-037028,5TH DIVISION
71185,80-16-036879,1ST DIVISION
71186,80-16-035658,5TH DIVISION
71187,80-16-036362,3RD DIVISION
71188,80-16-037052,4TH DIVISION
71189,80-16-037040,7TH DIVISION
71190,80-16-037062,7TH DIVISION
71191,80-16-037053,6TH DIVISION
71192,80-16-037065,8TH DIVISION
71193,80-16-027090,1ST DIVISION
71194,80-16-027090,1ST DIVISION
71195,80-16-035085,2ND DIVISION
71196,80-16-037064,3RD DIVISION
71197,80-16-037043,2ND DIVISION
71198,80-16-037074,7TH DIVISION
71199,80-16-037055,2ND DIVISION
71200,80-16-037061,2ND DIVISION
71201,80-16-088003,4TH DIVISION
71202,80-16-088861,1ST DIVISION
71203,80-16-049257,5TH DIVISION
71204,80-16-037286,4TH DIVISION
71205,80-16-036338,1ST DIVISION
71206,80-16-089362,4TH DIVISION
71207,80-16-037298,5TH DIVISION
71208,80-16-037123,7TH DIVISION
71209,80-16-049189,4TH DIVISION
71210,80-16-037306,8TH DIVISION
71211,80-16-032263,6TH DIVISION
71212,80-16-035192,3RD DIVISION
71213,80-16-089871,METRO LOUISVILLE
71214,80-16-035192,3RD DIVISION
71215,80-16-036135,1ST DIVISION
71216,80-16-035429,3RD DIVISION
71217,80-16-035429,3RD DIVISION
71218,80-16-035984,7TH DIVISION
71219,80-16-035984,7TH DIVISION
71220,80-16-035984,7TH DIVISION
71221,80-16-037189,1ST DIVISION
71222,80-16-037328,1ST DIVISION
71223,80-16-037338,3RD DIVISION
71224,80-16-037346,6TH DIVISION
71225,80-16-037349,7TH DIVISION
71226,80-16-035960,4TH DIVISION
71227,80-16-035627,3RD DIVISION
71228,80-16-049174,5TH DIVISION
71229,80-16-049132,6TH DIVISION
71230,80-16-049125,7TH DIVISION
71231,80-16-049198,1ST DIVISION
71232,80-16-049036,4TH DIVISION
71233,80-16-046385,2ND DIVISION
71234,80-16-044567,4TH DIVISION
71235,80-16-049011,8TH DIVISION
71236,80-16-049017,6TH DIVISION
71237,80-16-049001,3RD DIVISION
71238,80-16-049027,7TH DIVISION
71239,80-16-049024,1ST DIVISION
71240,80-16-049048,3RD DIVISION
71241,80-16-049037,1ST DIVISION
71242,80-16-048958,5TH DIVISION
71243,80-16-049065,4TH DIVISION
71244,80-16-049006,5TH DIVISION
71245,80-16-049061,4TH DIVISION
71246,80-16-049095,2ND DIVISION
71247,80-16-049039,5TH DIVISION
71248,80-16-049074,5TH DIVISION
71249,80-16-049117,3RD DIVISION
71250,80-16-048872,8TH DIVISION
71251,80-16-049159,6TH DIVISION
71252,80-16-049130,4TH DIVISION
71253,80-16-049135,4TH DIVISION
71254,80-16-049179,6TH DIVISION
71255,80-16-049176,6TH DIVISION
71256,80-16-087989,3RD DIVISION
71257,80-16-089199,6TH DIVISION
71258,80-16-089667,3RD DIVISION
71259,80-16-088815,2ND DIVISION
71260,80-16-089122,3RD DIVISION
71261,80-16-089178,6TH DIVISION
71262,80-16-088126,7TH DIVISION
71263,80-16-088126,7TH DIVISION
71264,80-16-089170,4TH DIVISION
71265,80-16-088336,4TH DIVISION
71266,80-16-089662,1ST DIVISION
71267,80-16-089258,3RD DIVISION
71268,80-16-089059,7TH DIVISION
71269,80-16-089713,4TH DIVISION
71270,80-16-088911,4TH DIVISION
71271,80-16-089698,2ND DIVISION
71272,80-16-089322,1ST DIVISION
71273,80-16-089737,6TH DIVISION
71274,80-16-089738,4TH DIVISION
71275,80-16-089744,1ST DIVISION
71276,80-16-089704,2ND DIVISION
71277,80-16-089750,7TH DIVISION
71278,80-16-089776,7TH DIVISION
71279,80-16-089787,4TH DIVISION
71280,80-16-089778,4TH DIVISION
71281,80-16-089829,1ST DIVISION
71282,80-16-089813,5TH DIVISION
71283,80-16-089854,1ST DIVISION
71284,80-16-089804,2ND DIVISION
71285,80-16-088095,4TH DIVISION
71286,80-16-089882,6TH DIVISION
71287,80-16-089883,6TH DIVISION
71288,80-16-089688,4TH DIVISION
71289,80-16-086132,2ND DIVISION
71290,80-16-089896,4TH DIVISION
71291,80-16-089905,4TH DIVISION
71292,80-16-088098,3RD DIVISION
71293,80-16-089916,2ND DIVISION
71294,80-16-089925,7TH DIVISION
71295,80-16-087459,3RD DIVISION
71296,80-16-087459,3RD DIVISION
71297,80-16-087459,3RD DIVISION
71298,80-16-089915,1ST DIVISION
71299,80-16-088598,4TH DIVISION
71300,80-16-088701,3RD DIVISION
71301,80-16-089827,4TH DIVISION
71302,80-16-089226,6TH DIVISION
71303,80-16-087565,3RD DIVISION
71304,80-16-087565,3RD DIVISION
71305,80-16-088832,4TH DIVISION
71306,80-16-088832,4TH DIVISION
71307,80-16-089209,2ND DIVISION
71308,80-16-089210,2ND DIVISION
71309,80-16-088433,3RD DIVISION
71310,80-16-086550,5TH DIVISION
71311,80-16-088447,4TH DIVISION
71312,80-16-088447,4TH DIVISION
71313,80-16-087373,6TH DIVISION
71314,80-16-088314,3RD DIVISION
71315,80-16-089237,7TH DIVISION
71316,80-16-089250,8TH DIVISION
71317,80-16-089259,1ST DIVISION
71318,80-16-088537,1ST DIVISION
71319,80-16-088469,2ND DIVISION
71320,80-16-088226,1ST DIVISION
71321,80-16-088056,6TH DIVISION
71322,80-16-085855,8TH DIVISION
71323,80-16-088505,1ST DIVISION
71324,80-16-088505,1ST DIVISION
71325,80-16-088505,1ST DIVISION
71326,80-16-088129,6TH DIVISION
71327,80-16-089274,1ST DIVISION
71328,80-16-087214,2ND DIVISION
71329,80-16-088070,3RD DIVISION
71330,80-16-088236,4TH DIVISION
71331,80-16-065899,7TH DIVISION
71332,80-16-089047,6TH DIVISION
71333,80-16-089181,4TH DIVISION
71334,80-16-089304,4TH DIVISION
71335,80-16-088384,2ND DIVISION
71336,80-16-088384,2ND DIVISION
71337,80-16-089314,4TH DIVISION
71338,80-16-089285,3RD DIVISION
71339,80-16-089054,6TH DIVISION
71340,80-16-089267,5TH DIVISION
71341,80-16-088975,1ST DIVISION
71342,80-16-085963,3RD DIVISION
71343,80-16-088709,4TH DIVISION
71344,80-16-089320,6TH DIVISION
71345,80-16-088323,7TH DIVISION
71346,80-16-088323,7TH DIVISION
71347,80-16-089327,2ND DIVISION
71348,80-16-085396,3RD DIVISION
71349,80-16-089309,2ND DIVISION
71350,80-16-088065,5TH DIVISION
71351,80-16-089262,2ND DIVISION
71352,80-16-089177,2ND DIVISION
71353,80-16-089348,5TH DIVISION
71354,80-16-088784,3RD DIVISION
71355,80-16-089562,8TH DIVISION
71356,80-16-089575,1ST DIVISION
71357,80-16-088385,3RD DIVISION
71358,80-16-089604,8TH DIVISION
71359,80-16-089609,7TH DIVISION
71360,80-16-089585,5TH DIVISION
71361,80-16-089622,6TH DIVISION
71362,80-16-089630,3RD DIVISION
71363,80-16-088974,1ST DIVISION
71364,80-16-089602,7TH DIVISION
71365,80-16-089457,2ND DIVISION
71366,80-16-089643,2ND DIVISION
71367,80-16-089646,3RD DIVISION
71368,80-16-089399,5TH DIVISION
71369,80-16-089665,3RD DIVISION
71370,80-16-088877,3RD DIVISION
71371,80-16-089675,7TH DIVISION
71372,80-16-088561,METRO LOUISVILLE
71373,80-16-089178,6TH DIVISION
71374,80-16-089178,6TH DIVISION
71375,80-16-088138,4TH DIVISION
71376,80-16-088947,7TH DIVISION
71377,80-16-089120,2ND DIVISION
71378,80-16-089120,2ND DIVISION
71379,80-16-089595,1ST DIVISION
71380,80-16-089395,4TH DIVISION
71381,80-16-089636,7TH DIVISION
71382,80-16-085002,6TH DIVISION
71383,80-16-085002,6TH DIVISION
71384,80-16-088336,4TH DIVISION
71385,80-16-089430,4TH DIVISION
71386,80-16-089358,3RD DIVISION
71387,80-16-088066,2ND DIVISION
71388,80-16-089192,3RD DIVISION
71389,80-16-088666,3RD DIVISION
71390,80-16-089171,7TH DIVISION
71391,80-16-089296,4TH DIVISION
71392,80-16-089296,4TH DIVISION
71393,80-16-089613,8TH DIVISION
71394,80-16-088807,6TH DIVISION
71395,80-16-089727,6TH DIVISION
71396,80-16-089645,1ST DIVISION
71397,80-16-089704,2ND DIVISION
71398,80-16-089739,6TH DIVISION
71399,80-16-089765,3RD DIVISION
71400,80-16-089720,1ST DIVISION
71401,80-16-089752,5TH DIVISION
71402,80-16-089767,1ST DIVISION
71403,80-16-089678,1ST DIVISION
71404,80-16-048811,2ND DIVISION
71405,80-16-090002,3RD DIVISION
71406,80-16-075121,4TH DIVISION
71407,80-16-088924,4TH DIVISION
71408,80-16-090009,4TH DIVISION
71409,80-16-090005,3RD DIVISION
71410,80-16-090011,3RD DIVISION
71411,80-16-089707,3RD DIVISION
71412,80-16-089962,6TH DIVISION
71413,80-16-090012,6TH DIVISION
71414,80-16-088344,3RD DIVISION
71415,80-16-088333,6TH DIVISION
71416,80-16-088497,4TH DIVISION
71417,80-16-088497,4TH DIVISION
71418,80-16-088992,4TH DIVISION
71419,80-16-088497,4TH DIVISION
71420,80-16-088783,6TH DIVISION
71421,80-16-089008,6TH DIVISION
71422,80-16-088490,1ST DIVISION
71423,80-16-088692,3RD DIVISION
71424,80-16-088626,2ND DIVISION
71425,80-16-089020,4TH DIVISION
71426,80-16-089021,5TH DIVISION
71427,80-16-088985,4TH DIVISION
71428,80-16-089010,5TH DIVISION
71429,80-16-089010,5TH DIVISION
71430,80-16-089036,4TH DIVISION
71431,80-16-089035,4TH DIVISION
71432,80-16-089033,3RD DIVISION
71433,80-16-089042,8TH DIVISION
71434,80-16-089083,3RD DIVISION
71435,80-16-089084,7TH DIVISION
71436,80-16-089087,3RD DIVISION
71437,80-16-089075,2ND DIVISION
71438,80-16-088949,2ND DIVISION
71439,80-16-089111,8TH DIVISION
71440,80-16-089113,5TH DIVISION
71441,80-16-086453,5TH DIVISION
71442,80-16-089121,5TH DIVISION
71443,80-16-089143,7TH DIVISION
71444,80-16-089074,1ST DIVISION
71445,80-16-089172,4TH DIVISION
71446,80-16-089129,6TH DIVISION
71447,80-16-089163,6TH DIVISION
71448,80-16-089180,4TH DIVISION
71449,80-16-089190,7TH DIVISION
71450,80-16-089150,4TH DIVISION
71451,80-16-089153,6TH DIVISION
71452,80-16-089153,6TH DIVISION
71453,80-16-089363,6TH DIVISION
71454,80-16-087864,7TH DIVISION
71455,80-16-089410,7TH DIVISION
71456,80-16-089419,2ND DIVISION
71457,80-16-089423,2ND DIVISION
71458,80-16-089375,1ST DIVISION
71459,80-16-089432,5TH DIVISION
71460,80-16-089455,1ST DIVISION
71461,80-16-089454,8TH DIVISION
71462,80-16-089422,8TH DIVISION
71463,80-16-089476,2ND DIVISION
71464,80-16-089483,1ST DIVISION
71465,80-16-089503,8TH DIVISION
71466,80-16-089445,METRO LOUISVILLE
71467,80-16-089473,7TH DIVISION
71468,80-16-089515,2ND DIVISION
71469,80-16-089514,4TH DIVISION
71470,80-16-089531,3RD DIVISION
71471,80-16-089522,4TH DIVISION
71472,80-16-089462,1ST DIVISION
71473,80-16-088686,3RD DIVISION
71474,80-16-089539,2ND DIVISION
71475,80-16-089548,3RD DIVISION
71476,80-16-089550,1ST DIVISION
71477,80-16-089540,1ST DIVISION
71478,80-16-089551,4TH DIVISION
71479,80-16-089558,2ND DIVISION
71480,80-16-089559,5TH DIVISION
71481,80-16-088410,4TH DIVISION
71482,80-16-089564,7TH DIVISION
71483,80-16-088125,4TH DIVISION
71484,80-16-088719,4TH DIVISION
71485,80-16-089567,7TH DIVISION
71486,80-16-087790,2ND DIVISION
71487,80-16-074631,8TH DIVISION
71488,80-16-087679,1ST DIVISION
71489,80-16-089601,1ST DIVISION
71490,80-16-089541,1ST DIVISION
71491,80-16-089541,1ST DIVISION
71492,80-16-089541,1ST DIVISION
71493,80-16-089541,1ST DIVISION
71494,80-16-089624,5TH DIVISION
71495,80-16-089630,3RD DIVISION
71496,80-16-089198,4TH DIVISION
71497,80-16-089629,4TH DIVISION
71498,80-16-068370,6TH DIVISION
71499,80-16-089650,3RD DIVISION
71500,80-16-089654,4TH DIVISION
71501,80-16-078492,4TH DIVISION
71502,80-16-049157,7TH DIVISION
71503,80-16-049160,7TH DIVISION
71504,80-16-049165,5TH DIVISION
71505,80-16-049115,4TH DIVISION
71506,80-16-048157,1ST DIVISION
71507,80-16-048194,2ND DIVISION
71508,80-16-049205,4TH DIVISION
71509,80-16-048156,1ST DIVISION
71510,80-16-049203,4TH DIVISION
71511,80-16-047390,2ND DIVISION
71512,80-16-049038,3RD DIVISION
71513,80-16-049206,4TH DIVISION
71514,80-16-048888,3RD DIVISION
71515,80-16-049210,6TH DIVISION
71516,80-16-047344,2ND DIVISION
71517,80-16-048624,4TH DIVISION
71518,80-16-048114,2ND DIVISION
71519,80-16-048414,2ND DIVISION
71520,80-16-048177,2ND DIVISION
71521,80-16-049138,6TH DIVISION
71522,80-16-020467,6TH DIVISION
71523,80-16-048592,4TH DIVISION
71524,80-16-048627,4TH DIVISION
71525,80-16-048909,1ST DIVISION
71526,80-16-049023,3RD DIVISION
71527,80-16-049023,3RD DIVISION
71528,80-16-035744,METRO LOUISVILLE
71529,80-16-036333,3RD DIVISION
71530,80-16-036560,1ST DIVISION
71531,80-16-036560,1ST DIVISION
71532,80-16-048240,7TH DIVISION
71533,80-16-046386,2ND DIVISION
71534,80-16-039216,6TH DIVISION
71535,80-16-049213,1ST DIVISION
71536,80-16-048565,3RD DIVISION
71537,80-16-047166,2ND DIVISION
71538,80-16-048828,4TH DIVISION
71539,80-16-047487,2ND DIVISION
71540,80-16-041486,3RD DIVISION
71541,80-16-049225,4TH DIVISION
71542,80-16-048808,1ST DIVISION
71543,80-16-048801,5TH DIVISION
71544,80-16-048853,5TH DIVISION
71545,80-16-049240,8TH DIVISION
71546,80-16-045732,6TH DIVISION
71547,80-16-048487,6TH DIVISION
71548,80-16-048487,6TH DIVISION
71549,80-16-049251,2ND DIVISION
71550,80-16-049259,6TH DIVISION
71551,80-16-088832,4TH DIVISION
71552,80-16-088467,1ST DIVISION
71553,80-16-088467,1ST DIVISION
71554,80-16-088431,1ST DIVISION
71555,80-16-088431,1ST DIVISION
71556,80-16-082891,6TH DIVISION
71557,80-16-090006,1ST DIVISION
71558,80-16-089981,4TH DIVISION
71559,80-16-089465,3RD DIVISION
71560,80-16-089985,6TH DIVISION
71561,80-16-090023,5TH DIVISION
71562,80-16-090042,8TH DIVISION
71563,80-16-090050,8TH DIVISION
71564,80-16-090025,6TH DIVISION
71565,80-16-089364,6TH DIVISION
71566,80-16-089433,6TH DIVISION
71567,80-16-090061,6TH DIVISION
71568,80-16-090069,2ND DIVISION
71569,80-16-089603,3RD DIVISION
71570,80-16-090083,7TH DIVISION
71571,80-16-090072,1ST DIVISION
71572,80-16-090082,4TH DIVISION
71573,80-16-090026,4TH DIVISION
71574,80-16-090099,5TH DIVISION
71575,80-16-089881,6TH DIVISION
71576,80-16-090121,5TH DIVISION
71577,80-16-090136,5TH DIVISION
71578,80-16-090122,3RD DIVISION
71579,80-16-090147,4TH DIVISION
71580,80-16-089999,1ST DIVISION
71581,80-16-089999,1ST DIVISION
71582,80-16-090173,6TH DIVISION
71583,80-16-090149,4TH DIVISION
71584,80-16-090183,5TH DIVISION
71585,80-16-090084,6TH DIVISION
71586,80-16-090084,6TH DIVISION
71587,80-16-090184,7TH DIVISION
71588,80-16-090188,5TH DIVISION
71589,80-16-090109,3RD DIVISION
71590,80-16-090213,3RD DIVISION
71591,80-16-090211,6TH DIVISION
71592,80-16-090174,6TH DIVISION
71593,80-16-090211,6TH DIVISION
71594,80-16-090203,4TH DIVISION
71595,80-16-088410,4TH DIVISION
71596,80-16-088141,3RD DIVISION
71597,80-16-089161,6TH DIVISION
71598,80-16-088125,4TH DIVISION
71599,80-16-088192,4TH DIVISION
71600,80-16-037517,7TH DIVISION
71601,80-16-037515,4TH DIVISION
71602,80-16-037440,6TH DIVISION
71603,80-16-037408,4TH DIVISION
71604,80-16-037552,5TH DIVISION
71605,80-16-037554,1ST DIVISION
71606,80-16-049291,7TH DIVISION
71607,80-16-049242,7TH DIVISION
71608,80-16-048721,1ST DIVISION
71609,80-16-048721,1ST DIVISION
71610,80-16-049327,4TH DIVISION
71611,80-16-048803,8TH DIVISION
71612,80-16-049076,7TH DIVISION
71613,80-16-047940,6TH DIVISION
71614,80-16-047487,2ND DIVISION
71615,80-16-089366,3RD DIVISION
71616,80-16-107277,4TH DIVISION
71617,80-16-037237,4TH DIVISION
71618,80-16-089789,3RD DIVISION
71619,80-16-047397,4TH DIVISION
71620,80-16-037264,3RD DIVISION
71621,80-16-047940,6TH DIVISION
71622,80-16-049243,2ND DIVISION
71623,80-16-049344,7TH DIVISION
71624,80-16-049348,1ST DIVISION
71625,80-16-049347,3RD DIVISION
71626,80-16-049358,METRO LOUISVILLE
71627,80-16-049362,7TH DIVISION
71628,80-16-049289,1ST DIVISION
71629,80-16-048972,8TH DIVISION
71630,80-16-049375,8TH DIVISION
71631,80-16-049401,1ST DIVISION
71632,80-16-049402,4TH DIVISION
71633,80-16-049229,3RD DIVISION
71634,80-16-049302,1ST DIVISION
71635,80-16-049426,7TH DIVISION
71636,80-16-048454,7TH DIVISION
71637,80-16-049438,3RD DIVISION
71638,80-16-049447,5TH DIVISION
71639,80-16-049463,2ND DIVISION
71640,80-16-035917,4TH DIVISION
71641,80-16-037366,1ST DIVISION
71642,80-16-036912,2ND DIVISION
71643,80-16-036007,1ST DIVISION
71644,80-16-037373,6TH DIVISION
71645,80-16-037371,6TH DIVISION
71646,80-16-036531,6TH DIVISION
71647,80-16-037375,6TH DIVISION
71648,80-16-036680,3RD DIVISION
71649,80-16-035484,7TH DIVISION
71650,80-16-036651,3RD DIVISION
71651,80-16-036182,5TH DIVISION
71652,80-16-036182,5TH DIVISION
71653,80-16-037385,4TH DIVISION
71654,80-16-037336,1ST DIVISION
71655,80-16-036856,7TH DIVISION
71656,80-16-037237,4TH DIVISION
71657,80-16-049215,3RD DIVISION
71658,80-16-048447,2ND DIVISION
71659,80-16-044570,3RD DIVISION
71660,80-16-046199,2ND DIVISION
71661,80-16-048752,3RD DIVISION
71662,80-16-048864,4TH DIVISION
71663,80-16-049223,4TH DIVISION
71664,80-16-049224,5TH DIVISION
71665,80-16-048853,5TH DIVISION
71666,80-16-048852,5TH DIVISION
71667,80-16-048161,6TH DIVISION
71668,80-16-049236,7TH DIVISION
71669,80-16-041285,3RD DIVISION
71670,80-16-049461,1ST DIVISION
71671,80-16-049450,4TH DIVISION
71672,80-16-049495,2ND DIVISION
71673,80-16-049449,7TH DIVISION
71674,80-16-049492,2ND DIVISION
71675,80-16-049469,5TH DIVISION
71676,80-16-049527,4TH DIVISION
71677,80-16-049534,8TH DIVISION
71678,80-16-049546,6TH DIVISION
71679,80-16-049554,4TH DIVISION
71680,80-16-049556,7TH DIVISION
71681,80-16-049565,2ND DIVISION
71682,80-16-049578,1ST DIVISION
71683,80-16-049591,8TH DIVISION
71684,80-16-049600,7TH DIVISION
71685,80-16-049611,6TH DIVISION
71686,80-16-049023,3RD DIVISION
71687,80-16-046893,METRO LOUISVILLE
71688,80-16-049116,4TH DIVISION
71689,80-16-049116,4TH DIVISION
71690,80-16-048020,3RD DIVISION
71691,80-16-049233,5TH DIVISION
71692,80-16-048833,4TH DIVISION
71693,80-16-048524,1ST DIVISION
71694,80-16-049066,2ND DIVISION
71695,80-16-049119,2ND DIVISION
71696,80-16-046317,6TH DIVISION
71697,80-16-109880,1ST DIVISION
71698,80-16-109990,4TH DIVISION
71699,80-16-107927,1ST DIVISION
71700,80-16-107926,6TH DIVISION
71701,80-16-106841,1ST DIVISION
71702,80-16-101953,3RD DIVISION
71703,80-16-107939,7TH DIVISION
71704,80-16-106686,7TH DIVISION
71705,80-16-107277,4TH DIVISION
71706,80-16-106571,8TH DIVISION
71707,80-16-107950,6TH DIVISION
71708,80-16-106571,8TH DIVISION
71709,80-16-106571,8TH DIVISION
71710,80-16-106137,1ST DIVISION
71711,80-16-106892,2ND DIVISION
71712,80-16-106213,1ST DIVISION
71713,80-16-107967,7TH DIVISION
71714,80-16-107985,4TH DIVISION
71715,80-16-107988,3RD DIVISION
71716,80-16-107990,4TH DIVISION
71717,80-16-108006,2ND DIVISION
71718,80-16-108004,7TH DIVISION
71719,80-16-107299,8TH DIVISION
71720,80-16-107308,2ND DIVISION
71721,80-16-107273,6TH DIVISION
71722,80-16-107297,2ND DIVISION
71723,80-16-107333,4TH DIVISION
71724,80-16-107355,2ND DIVISION
71725,80-16-110868,7TH DIVISION
71726,80-16-110801,4TH DIVISION
71727,80-16-099011,3RD DIVISION
71728,80-16-006031,2ND DIVISION
71729,80-16-107349,5TH DIVISION
71730,80-16-107357,3RD DIVISION
71731,80-16-107344,1ST DIVISION
71732,80-16-107358,6TH DIVISION
71733,80-16-107374,6TH DIVISION
71734,80-16-107394,7TH DIVISION
71735,80-16-107388,6TH DIVISION
71736,80-16-107346,1ST DIVISION
71737,80-16-107373,6TH DIVISION
71738,80-16-107375,6TH DIVISION
71739,80-16-107436,3RD DIVISION
71740,80-16-107456,3RD DIVISION
71741,80-16-107437,6TH DIVISION
71742,80-16-107510,3RD DIVISION
71743,80-16-107063,2ND DIVISION
71744,80-16-107556,3RD DIVISION
71745,80-16-107559,3RD DIVISION
71746,80-16-107568,3RD DIVISION
71747,80-16-107250,6TH DIVISION
71748,80-16-107579,4TH DIVISION
